,Strain,Standard force,Test time,temp,"density, tex","density, g/cm^3",fiber type,"test speed, mm/min","polymer content, %","test speed, %/min"
0,1393.7276601791382,1382.1200408935547,446.77995361328067,1.0,800,1.79,high strength,,49.37873907040957,0.25
0,1205.9507369995117,1278.0218353271484,137.1000170898442,1.0,800,1.79,high strength,,37.45557924662402,0.75
0,922.6763844490051,210.23780822753906,75.05002441406214,1.0,800,1.79,high strength,,44.99,1.0
0,1023.7340927124023,3500.281219482422,176.57002197265683,1.0,800,1.79,high strength,,26.85258301816218,0.5
0,1210.4824781417847,4201.593200683594,26.8200097656254,1.0,800,1.79,high strength,,53.46,4.0
0,1184.6048831939697,4042.1178588867188,203.99996582031235,1.0,800,1.79,high strength,,51.651008186363384,0.5
0,1046.2000370025635,2680.9183959960938,30.76001220703165,1.0,800,1.79,high strength,,54.36,3.0
0,1199.3213891983032,2280.5120544433594,1021.3999853515634,1.0,800,1.79,high strength,,46.42150445980091,0.1
0,699.1609930992126,2865.341468098958,95.86999267578085,1.0,750,1.82,high modulus fiber,1,49.527392860420306,
0,1256.3652992248535,3241.3131408691406,36.85002929687471,1.0,800,1.79,high strength,,51.60048399516005,3.0
0,1080.939769744873,3715.597869873047,31.770021972656195,1.0,800,1.79,high strength,,46.38233054074638,3.0
0,1207.0589065551758,2131.233673095703,30.30999999999949,1.0,800,1.79,high strength,,52.24787692975554,3.5
0,1292.5528287887573,3870.0741577148438,56.28999267578092,1.0,800,1.79,high strength,,52.00436323970548,2.0
0,1275.839924812317,3634.738494873047,55.61000000000058,1.0,800,1.79,high strength,,51.84810265109026,2.0
0,1325.445294380188,2699.998077392578,455.01998535156235,1.0,800,1.79,high strength,,51.949328382658074,0.25
0,1011.1631155014038,3404.3983154296875,58.74005615234637,1.0,800,1.79,high strength,,50.09,1.5
0,1340.8139944076538,419.23004150390625,104.54001708984288,1.0,800,1.79,high strength,,39.2244207327601,1.0
0,1147.2525596618652,1.7340524196624756,942.1100415039073,1.0,800,1.79,high strength,,41.03457518091665,0.1
0,1322.83616065979,3458.8547973632812,33.27001220703096,1.0,800,1.79,high strength,,44.66104892466357,3.5
0,445.3434348106384,2047.8693542480469,3.189992675780559,1.0,720,1.82,high modulus fiber,30,38.58402047199317,
0,354.45669293403625,1620.0523766411675,8.490031738281687,1.0,720,1.82,high modulus fiber,7,35.36804308797127,
0,452.6277482509613,2076.914576212565,3.429982910155559,1.0,720,1.82,high modulus fiber,30,37.8953421506613,
0,682.2549700737,2504.0872667100693,4.219970703125,1.0,720,1.82,high modulus fiber,30,42.3692636072572,
0,336.3339602947235,1437.9294128417969,2.760009765625,1.0,720,1.82,high modulus fiber,30,32.60530421216849,
0,388.4935975074768,1763.0551096598306,6.780009765621799,1.0,720,1.82,high modulus fiber,10,36.95271453590193,
0,462.84595131874084,2131.7587449815537,1.4000244140625,1.0,720,1.82,high modulus fiber,100,43.20273468314489,
0,431.5013289451599,2036.4585605197483,8.280019531249764,1.0,720,1.82,high modulus fiber,15,39.223410241980865,
0,377.9018223285675,1738.3271976047092,7.650014648435899,1.0,720,1.82,high modulus fiber,7,37.60831889081456,
0,335.55689454078674,1570.510771009657,9.690043945312937,1.0,720,1.82,high modulus fiber,5,36.61971830985916,
0,365.91553688049316,1495.578038736979,1.2600000000002183,1.0,720,1.82,high modulus fiber,100,37.73421735370423,
0,507.4840784072876,2397.524400499132,1.6299951171877183,1.0,720,1.82,high modulus fiber,100,39.94995829858215,
0,368.07045340538025,1665.402876112196,26.75995117187631,1.0,720,1.82,high modulus fiber,2,34.99849533554017,
0,402.7802050113678,1890.9814317491318,33.07000976562267,1.0,720,1.82,high modulus fiber,2,39.37692955374685,
0,436.4047050476074,2012.7595638699001,13.439973144530086,1.0,720,1.82,high modulus fiber,5,38.74078275666478,
0,407.0046842098236,1840.0265909830728,1.3399658203125,1.0,720,1.82,high modulus fiber,100,34.485896269335754,
0,356.82228207588196,1650.875713772244,24.830029296874272,1.0,720,1.82,high modulus fiber,2,33.02325581395348,
0,429.39862608909607,1982.0272538926865,3.7899682617189683,1.0,720,1.82,high modulus fiber,20,35.71428571428571,
0,284.38106179237366,1295.284925672743,41.98997314453118,1.0,720,1.82,high modulus fiber,1,27.516778523489933,
0,387.1907591819763,1702.806396484375,2.7200219726564683,1.0,720,1.82,high modulus fiber,30,36.78665496049166,
0,469.23914551734924,2076.4122297498916,10.090007324219187,1.0,720,1.82,high modulus fiber,10,32.18210361067504,
0,425.06253719329834,1998.966327243381,12.269990234373836,1.0,720,1.82,high modulus fiber,5,40.083217753120664,
0,406.35767579078674,1793.3881344265408,6.0300195312497635,1.0,720,1.82,high modulus fiber,15,36.934306569343065,
0,391.17953181266785,1723.534205118815,9.470012207028049,1.0,720,1.82,high modulus fiber,7,36.971111759556464,
0,66.7826309800148,986.080340915256,14.479951171873836,1.0,720,1.82,high modulus fiber,5,13.253012048192772,
0,474.4284152984619,2190.2355143229165,27.289990234374272,1.0,720,1.82,high modulus fiber,7,33.49753694581281,
0,388.51213455200195,1772.3455878363714,9.829997558594187,1.0,720,1.82,high modulus fiber,7,35.90504451038575,
0,438.4044408798218,2096.241955227322,7.699992675781687,1.0,720,1.82,high modulus fiber,10,41.336230309614336,
0,358.2478165626526,1645.4784206814236,35.14995605468721,1.0,720,1.82,high modulus fiber,2,28.994082840236686,
0,360.06513237953186,1652.0482669406467,60.41998779296773,1.0,720,1.82,high modulus fiber,1,35.15460822575804,
0,367.77615547180176,1641.3761817084417,1.77996826171875,1.0,720,1.82,high modulus fiber,50,34.02565668906536,
0,445.9538459777832,2064.214899698893,11.900004882812937,1.0,720,1.82,high modulus fiber,7,37.752161383285305,
0,398.45043420791626,1781.4183722601995,1.32000732421875,1.0,720,1.82,high modulus fiber,100,40.033314825097165,
0,383.2191526889801,1738.479012383355,55.39002929687376,1.0,720,1.82,high modulus fiber,1,36.1890694239291,
0,333.97889137268066,1515.877661810981,2.9899804687502183,1.0,720,1.82,high modulus fiber,30,37.8953421506613,
0,479.0315330028534,2200.4749891493057,3.2099511718752183,1.0,720,1.82,high modulus fiber,30,35.75252825698989,
0,409.59930419921875,1922.7273830837673,7.230031738283287,1.0,720,1.82,high modulus fiber,10,32.1608040201005,
0,403.8604497909546,1906.8895840115017,6.460012207031468,1.0,720,1.82,high modulus fiber,15,40.8705173829729,
0,380.33658266067505,1717.1754184299045,54.76997314453183,1.0,720,1.82,high modulus fiber,1,37.68032313906521,
0,416.7369604110718,1942.625764634874,2.059987792968059,1.0,720,1.82,high modulus fiber,50,31.904161412358135,
0,428.12642455101013,1981.3118421766492,2.1700439453125,1.0,720,1.82,high modulus fiber,50,31.688804554079695,
0,342.6213264465332,1594.9589674207898,9.749980468746799,1.0,720,1.82,high modulus fiber,5,38.775510204081634,
0,392.77753233909607,1744.6085340711804,2.04998779296875,1.0,720,1.82,high modulus fiber,50,36.075762059781,
0,436.4396929740906,2058.451955159505,4.580007324218968,1.0,720,1.82,high modulus fiber,20,36.2267493356953,
0,416.62293672561646,1944.099633110894,2.239990234375,1.0,720,1.82,high modulus fiber,50,36.71256958687372,
0,389.9748921394348,1802.8751695421006,1.77001953125,1.0,720,1.82,high modulus fiber,50,33.20964749536178,
0,385.9439194202423,1738.2964952256943,37.77001220703096,1.0,720,1.82,high modulus fiber,2,31.056495371848072,
0,159.00923311710358,710.3077155219183,9.749980468750437,1.0,720,1.82,high modulus fiber,10,40.23242944106253,
0,447.1898674964905,2060.4601067437065,4.210012207031468,1.0,720,1.82,high modulus fiber,20,40.78947368421053,
0,428.9528727531433,2007.5882958306206,2.02001953125,1.0,720,1.82,high modulus fiber,50,36.05683836589698,
0,426.0386526584625,2009.8732316758897,7.329997558594187,1.0,720,1.82,high modulus fiber,10,37.391304347826086,
0,412.2520685195923,1889.8351067437065,11.520000000000437,1.0,720,1.82,high modulus fiber,7,38.391329150028525,
0,414.0135645866394,1907.8316379123264,33.06999999999971,1.0,720,1.82,high modulus fiber,2,36.71256958687372,
0,449.72485303878784,2095.544440375434,4.729970703125218,1.0,720,1.82,high modulus fiber,20,37.02623906705539,
0,363.93025517463684,1653.0682339138455,4.419973144531468,1.0,720,1.82,high modulus fiber,20,32.773109243697476,
0,448.9133954048157,2066.1000874837237,11.649995117186336,1.0,720,1.82,high modulus fiber,7,39.93325917686319,
0,500.5307197570801,2371.2027418348525,9.119985351562264,1.0,720,1.82,high modulus fiber,15,42.56846583355491,
0,383.82163643836975,1762.5092553032769,8.949992675781687,1.0,720,1.82,high modulus fiber,10,35.232383808095946,
0,452.1558880805969,2127.8441145155166,3.4500024414064683,1.0,720,1.82,high modulus fiber,30,36.61971830985916,
0,345.0171947479248,1563.3764021131726,2.7600000000002183,1.0,720,1.82,high modulus fiber,30,25.74767961498796,
0,421.89231514930725,1969.59186469184,14.110017089842586,1.0,720,1.82,high modulus fiber,5,40.16620498614959,
0,405.0332307815552,1869.3223690456814,15.169953613283724,1.0,720,1.82,high modulus fiber,5,38.03786574870912,
0,175.98380148410797,795.9655787150065,54.55000244140683,1.0,720,1.82,high modulus fiber,1,26.4555669050051,
1,175.98380148410797,795.9655787150065,54.55000244140683,1.0,720,1.82,high modulus fiber,1,26.4555669050051,
0,575.3993988037109,2768.5782335069443,5.910024414062718,1.0,720,1.82,high modulus fiber,20,42.79661016949153,
0,409.37209129333496,1836.1786109076604,1.39996337890625,1.0,720,1.82,high modulus fiber,100,35.13513513513513,
0,422.47310280799866,1952.436794704861,35.07000000000335,1.0,720,1.82,high modulus fiber,2,37.91319344639264,
0,462.2027575969696,2143.562498304579,75.60001220703089,1.0,720,1.82,high modulus fiber,1,38.70601589103291,
0,438.7056827545166,2041.5733608669705,3.5500390625002183,1.0,720,1.82,high modulus fiber,30,41.5426251691475,
0,418.49690675735474,1617.8351711697048,1.52001953125,1.0,720,1.82,high modulus fiber,100,31.056495371848072,
0,410.2732241153717,1802.9837849934895,1.3399560546877183,1.0,720,1.82,high modulus fiber,100,40.11644025505961,
0,509.4727873802185,2345.1273193359375,1.4100244140608993,1.0,720,1.82,high modulus fiber,100,41.30434782608695,
0,412.74040937423706,1815.2477450900608,56.97004638671751,1.0,720,1.82,high modulus fiber,1,37.68032313906521,
0,457.97571539878845,2184.587356567383,2.1799829101564683,1.0,720,1.82,high modulus fiber,50,36.283185840707965,
0,537.5836491584778,2501.8351932101777,9.280009765625437,1.0,720,1.82,high modulus fiber,10,35.36804308797127,
0,531.6159129142761,2559.2916870117188,5.079946289061809,1.0,720,1.82,high modulus fiber,20,40.77323827803674,
0,422.10495471954346,1918.7743360731336,57.01997314453183,1.0,720,1.82,high modulus fiber,1,34.406316428788344,
0,417.8198575973511,1906.6212853325737,12.189973144530086,1.0,720,1.82,high modulus fiber,5,30.501930501930502,
0,351.8541157245636,1595.3062591552734,10.240031738278049,1.0,720,1.82,high modulus fiber,5,27.638190954773876,
0,248.3341544866562,1155.3468763563367,10.849956054687937,1.0,720,1.82,high modulus fiber,5,33.76264949402024,
0,464.1372561454773,2177.392817179362,66.15996826171795,1.0,720,1.82,high modulus fiber,1,42.353883106485185,
0,300.9367883205414,1213.1759643554688,5.049978027343968,1.0,720,1.82,high modulus fiber,15,37.77009507346587,
0,394.4540321826935,1772.3155025906033,6.5599877929685135,1.0,720,1.82,high modulus fiber,15,28.07192807192807,
0,348.34545850753784,1593.433876885308,31.50000244140392,1.0,720,1.82,high modulus fiber,2,29.226736566186105,
0,445.22061944007874,2025.5197194417317,1.44000244140625,1.0,720,1.82,high modulus fiber,100,38.020086083213776,
0,407.8729450702667,1825.5031314425999,38.98002441406061,1.0,720,1.82,high modulus fiber,2,37.91319344639264,
0,405.86933493614197,1873.0611165364583,3.6400048828127183,1.0,720,1.82,high modulus fiber,20,36.01895734597157,
0,365.28968811035156,1577.3236134847004,2.41998291015625,1.0,720,1.82,high modulus fiber,30,31.92562243933186,
0,445.2035427093506,2007.5418565538193,7.930034179687482,1.0,720,1.82,high modulus fiber,15,37.5902918231725,
0,431.56909942626953,1975.9944678412542,31.84002929687267,1.0,720,1.82,high modulus fiber,2,37.44569939183319,
0,433.1706166267395,1960.3654140896267,1.9799707031252183,1.0,720,1.82,high modulus fiber,50,41.77897574123989,
0,413.69107365608215,1878.1407402886284,3.4600122070314683,1.0,720,1.82,high modulus fiber,30,27.19919110212335,
0,418.8746213912964,1932.4564887152776,2.08001708984375,1.0,720,1.82,high modulus fiber,50,39.15492957746479,
0,399.7744023799896,1823.9803551567925,3.8300073242189683,1.0,720,1.82,high modulus fiber,20,32.26716839134525,
0,355.12447357177734,1.6207878451877171,55.40998779296933,1.0,720,1.82,high modulus fiber,1,32.73123637496107,
0,526.7205238342285,2461.194037543403,10.240031738281232,1.0,720,1.82,high modulus fiber,15,31.232091690544422,
0,431.48693442344666,1998.4900546603733,6.980031738281468,1.0,720,1.82,high modulus fiber,15,36.2267493356953,
0,358.4814667701721,1616.3836737738716,6.979960937499982,1.0,720,1.82,high modulus fiber,15,36.749633967789165,
0,481.47064447402954,2234.2963595920137,4.499990234375218,1.0,720,1.82,high modulus fiber,20,38.70601589103291,
0,455.2060663700104,2109.114737616645,7.499980468749982,1.0,720,1.82,high modulus fiber,15,37.77009507346587,
0,333.0448269844055,1537.2105695936414,5.8500268554685135,1.0,720,1.82,high modulus fiber,15,39.06911142454161,
0,475.80239176750183,2168.5016242133247,38.59000976562311,1.0,720,1.82,high modulus fiber,2,31.012456084318117,
0,434.5041513442993,1994.8383229573567,1.5899560546877183,1.0,720,1.82,high modulus fiber,100,37.08127002621614,
0,414.1516089439392,1956.3268941243489,8.829946289064537,1.0,720,1.82,high modulus fiber,7,40.74074074074074,
0,408.29452872276306,1941.0556233723958,10.880046386719187,1.0,720,1.82,high modulus fiber,7,40.083217753120664,
0,418.52813959121704,1890.5812208387586,2.079946289061809,1.0,720,1.82,high modulus fiber,50,35.50313526425798,
0,417.84897446632385,1946.6794043646917,6.780009765624982,1.0,720,1.82,high modulus fiber,15,33.5180055401662,
0,376.6343891620636,1734.919696384006,53.350000000000364,1.0,720,1.82,high modulus fiber,1,39.120631341600905,
0,421.3905334472656,1974.467525906033,7.480031738281468,1.0,720,1.82,high modulus fiber,15,40.14962593516209,
0,447.65523076057434,2041.1873440212673,43.179965820312646,1.0,720,1.82,high modulus fiber,2,37.64434180138568,
0,445.25840878486633,1961.3569929334851,7.750041503906687,1.0,720,1.82,high modulus fiber,10,37.42757821552723,
0,242.526113986969,1041.6685409545898,96.29998535156119,1.0,720,1.82,high modulus fiber,1,39.06911142454161,
0,394.7219252586365,1790.4820539686414,1.300048828125,1.0,720,1.82,high modulus fiber,100,38.81019830028329,
0,364.63913321495056,1646.8246968587239,52.909997558594114,1.0,720,1.82,high modulus fiber,1,35.096153846153854,
0,217.70046651363373,941.5908966064453,9.579997558594187,1.0,720,1.82,high modulus fiber,10,36.20791494388659,
1,217.70046651363373,941.5908966064453,9.579997558594187,1.0,720,1.82,high modulus fiber,10,36.20791494388659,
0,453.1686007976532,2211.3913048638237,21.769970703125182,1.0,720,1.82,high modulus fiber,15,38.91402714932127,
0,408.18893909454346,1791.3708801269531,1.3699951171875,1.0,720,1.82,high modulus fiber,100,19.612951246743577,
0,351.8763482570648,1601.7631700303818,1.9000244140625,1.0,720,1.82,high modulus fiber,50,35.73341267479917,
0,431.4824044704437,1993.0691562228733,3.989990234375,1.0,720,1.82,high modulus fiber,20,45.98649662415603,
0,353.17641496658325,1615.4386884901257,5.6600244140622635,1.0,720,1.82,high modulus fiber,15,41.01583833970508,
0,450.0039517879486,2074.5737898084853,10.589997558592586,1.0,720,1.82,high modulus fiber,7,39.27466966544841,
0,423.7136244773865,1913.603530883789,7.569987792969187,1.0,720,1.82,high modulus fiber,10,36.8421052631579,
0,371.83430790901184,1657.8355882432725,29.92004638672006,1.0,720,1.82,high modulus fiber,2,39.30879460522618,
0,421.3244318962097,1926.4874216715493,12.170014648439974,1.0,720,1.82,high modulus fiber,5,40.805700191833374,
0,402.9490053653717,1828.6073116726345,3.1900537109377183,1.0,720,1.82,high modulus fiber,30,35.809806835066865,
0,361.8003726005554,1452.5020887586804,8.579997558594187,1.0,720,1.82,high modulus fiber,7,33.72200061368517,
0,428.06172370910645,2018.1712053087022,2.3299560546875,1.0,720,1.82,high modulus fiber,50,41.54420719331006,
0,440.4105544090271,2031.0638902452256,8.669963378906687,1.0,720,1.82,high modulus fiber,10,37.391304347826086,
0,373.3299970626831,1666.2585313585068,11.699992675781687,1.0,720,1.82,high modulus fiber,5,38.091143594153046,
0,393.95222067832947,1777.660647922092,11.070039062502474,1.0,720,1.82,high modulus fiber,5,33.23029366306028,
0,339.9885594844818,1555.6014489067925,7.869985351564537,1.0,720,1.82,high modulus fiber,7,39.427930454290525,
0,413.5853052139282,1912.4215664333767,1.33001708984375,1.0,720,1.82,high modulus fiber,100,37.154495199301714,
0,348.9542603492737,1602.7553660074868,2.720021972655559,1.0,720,1.82,high modulus fiber,30,36.82363264112313,
0,382.9779326915741,1766.358623928494,7.139995117184299,1.0,720,1.82,high modulus fiber,10,41.336230309614336,
0,347.36159443855286,1592.5271538628472,8.999980468750437,1.0,720,1.82,high modulus fiber,7,25.51724137931035,
0,414.31307792663574,1949.0721842447915,9.780009765625437,1.0,720,1.82,high modulus fiber,7,36.934306569343065,
0,395.5710828304291,1762.803936428494,6.359975585939537,1.0,720,1.82,high modulus fiber,10,36.58250146799765,
0,379.99409437179565,1719.763983832465,6.319997558595787,1.0,720,1.82,high modulus fiber,10,30.791413008651077,
0,428.9659857749939,2021.2664371066624,4.129995117187718,1.0,720,1.82,high modulus fiber,20,36.37702503681885,
0,314.50366973876953,1431.7491319444443,5.619985351560899,1.0,720,1.82,high modulus fiber,10,23.40425531914893,
